compound,protein,normalized_target,is_gene,gene_symbol_mygene,score,notfound,canonical_target
caffeine,PRELID1,PRELID1,True,,,,PRELID1
caffeine,PRIMPOL,PRIMPOL,True,,,,PRIMPOL
caffeine,PRKAA2,PRKAA2,True,,,,PRKAA2
caffeine,ES2,ES2,True,,,,ES2
caffeine,ESF1,ESF1,True,,,,ESF1
caffeine,ESS2,ESS2,True,,,,ESS2
caffeine,TMEM97,TMEM97,True,,,,TMEM97
caffeine,TMPO,TMPO,True,,,,TMPO
caffeine,TMX1,TMX1,True,,,,TMX1
caffeine,PRKACA,PRKACA,True,,,,PRKACA
caffeine,PRKAR1B,PRKAR1B,True,,,,PRKAR1B
caffeine,PRKCSH,PRKCSH,True,,,,PRKCSH
caffeine,ESYT2,ESYT2,True,,,,ESYT2
caffeine,ETV5,ETV5,True,,,,ETV5
caffeine,EXOC1,EXOC1,True,,,,EXOC1
caffeine,TNF,TNF,True,,,,TNF
caffeine,TNFRSF19,TNFRSF19,True,,,,TNFRSF19
caffeine,PRKDC,PRKDC,True,,,,PRKDC
caffeine,PRKRA,PRKRA,True,,,,PRKRA
caffeine,PROM1,PROM1,True,,,,PROM1
caffeine,EYA1,EYA1,True,,,,EYA1
caffeine,F11R,F11R,True,,,,F11R
caffeine,FAM107B,FAM107B,True,,,,FAM107B
caffeine,TNIP2,TNIP2,True,,,,TNIP2
caffeine,TNKS2,TNKS2,True,,,,TNKS2
caffeine,TNRC6C,TNRC6C,True,,,,TNRC6C
caffeine,FAM120A,FAM120A,True,,,,FAM120A
caffeine,FAM169A,FAM169A,True,,,,FAM169A
caffeine,TOE1,TOE1,True,,,,TOE1
caffeine,TOMM6,TOMM6,True,,,,TOMM6
caffeine,TOP2B,TOP2B,True,,,,TOP2B
caffeine,FAM219B,FAM219B,True,,,,FAM219B
caffeine,FAM76B,FAM76B,True,,,,FAM76B
caffeine,FAM8A1,FAM8A1,True,,,,FAM8A1
caffeine,TOR1AIP2,TOR1AIP2,True,,,,TOR1AIP2
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,FARP1,FARP1,True,,,,FARP1
caffeine,FAS,FAS,True,,,,FAS
caffeine,TP53BP2,TP53BP2,True,,,,TP53BP2
caffeine,TPH2,TPH2,True,,,,TPH2
caffeine,FASTKD2,FASTKD2,True,,,,FASTKD2
caffeine,FBH1,FBH1,True,,,,FBH1
caffeine,FBXL13,FBXL13,True,,,,FBXL13
caffeine,TPP2,TPP2,True,,,,TPP2
caffeine,TPX2,TPX2,True,,,,TPX2
caffeine,TRAIP,TRAIP,True,,,,TRAIP
caffeine,FBXO11,FBXO11,True,,,,FBXO11
caffeine,FCHO2,FCHO2,True,,,,FCHO2
caffeine,FDFT1,FDFT1,True,,,,FDFT1
caffeine,TRIM24,TRIM24,True,,,,TRIM24
caffeine,TRIM32,TRIM32,True,,,,TRIM32
caffeine,FER,FER,True,,,,FER
caffeine,FGD1,FGD1,True,,,,FGD1
caffeine,TRIM47,TRIM47,True,,,,TRIM47
caffeine,TRIOBP,TRIOBP,True,,,,TRIOBP
caffeine,TRIT1,TRIT1,True,,,,TRIT1
caffeine,FGFR4,FGFR4,True,,,,FGFR4
caffeine,FHL1,FHL1,True,,,,FHL1
caffeine,FKBP15,FKBP15,True,,,,FKBP15
caffeine,TRMT1L,TRMT1L,True,,,,TRMT1L
caffeine,TRP53,TRP53,True,,,,TRP53
caffeine,TRUB1,TRUB1,True,,,,TRUB1
caffeine,TSC22D4,TSC22D4,True,,,,TSC22D4
caffeine,TTBK1,TTBK1,True,,,,TTBK1
caffeine,FKBP5,FKBP5,True,,,,FKBP5
caffeine,FLOT2,FLOT2,True,,,,FLOT2
caffeine,FMNL2,FMNL2,True,,,,FMNL2
caffeine,TTC4,TTC4,True,,,,TTC4
caffeine,TTYH3,TTYH3,True,,,,TTYH3
caffeine,TVP23C,TVP23C,True,,,,TVP23C
caffeine,FNDC3A,FNDC3A,True,,,,FNDC3A
caffeine,FOS,FOS,True,,,,FOS
caffeine,FOXJ2,FOXJ2,True,,,,FOXJ2
caffeine,TXNRD1,TXNRD1,True,,,,TXNRD1
caffeine,TYW3,TYW3,True,,,,TYW3
caffeine,UACA,UACA,True,,,,UACA
caffeine,FOXM1,FOXM1,True,,,,FOXM1
caffeine,FRAS1,FRAS1,True,,,,FRAS1
caffeine,FRMPD3,FRMPD3,True,,,,FRMPD3
caffeine,UBA5,UBA5,True,,,,UBA5
caffeine,UBAP2L,UBAP2L,True,,,,UBAP2L
caffeine,UBE4B,UBE4B,True,,,,UBE4B
caffeine,UBQLN4,UBQLN4,True,,,,UBQLN4
caffeine,FTSJ3,FTSJ3,True,,,,FTSJ3
caffeine,FUT8,FUT8,True,,,,FUT8
caffeine,FXYD3,FXYD3,True,,,,FXYD3
caffeine,UBXN2B,UBXN2B,True,,,,UBXN2B
caffeine,UCHL1,UCHL1,True,,,,UCHL1
caffeine,UGDH,UGDH,True,,,,UGDH
caffeine,FYN,FYN,True,,,,FYN
caffeine,G3BP1,G3BP1,True,,,,G3BP1
caffeine,GAB2,GAB2,True,,,,GAB2
caffeine,UGT1A1,UGT1A1,True,,,,UGT1A1
caffeine,ULBP2,ULBP2,True,,,,ULBP2
caffeine,UNC13B,UNC13B,True,,,,UNC13B
caffeine,GAPDH,GAPDH,True,,,,GAPDH
caffeine,GARNL3,GARNL3,True,,,,GARNL3
caffeine,UNCX,UNCX,True,,,,UNCX
caffeine,UPF3A,UPF3A,True,,,,UPF3A
caffeine,URI1,URI1,True,,,,URI1
caffeine,GATAD2A,GATAD2A,True,,,,GATAD2A
caffeine,GCH2,GCH2,True,,,,GCH2
caffeine,USO1,USO1,True,,,,USO1
caffeine,USP15,USP15,True,,,,USP15
caffeine,USP32,USP32,True,,,,USP32
caffeine,PROSER1,PROSER1,True,,,,PROSER1
caffeine,PRP4K,PRP4K,True,,,,PRP4K
caffeine,PRPF40A,PRPF40A,True,,,,PRPF40A
caffeine,CYP2D6,CYP2D6,True,,,,CYP2D6
caffeine,CYP4AE1,CYP4AE1,True,,,,CYP4AE1
caffeine,CYP6A2,CYP6A2,True,,,,CYP6A2
caffeine,PRR11,PRR11,True,,,,PRR11
caffeine,PRR5,PRR5,True,,,,PRR5
caffeine,CYP6D4,CYP6D4,True,,,,CYP6D4
caffeine,CYP7B1,CYP7B1,True,,,,CYP7B1
caffeine,DAD1,DAD1,True,,,,DAD1
caffeine,PSMA2,PSMA2,True,,,,PSMA2
caffeine,PSMA6,PSMA6,True,,,,PSMA6
caffeine,PSMD4,PSMD4,True,,,,PSMD4
caffeine,DALRD3,DALRD3,True,,,,DALRD3
caffeine,PS-MODR4,ps modr4,False,,,True,ps modr4
caffeine,DBF4,DBF4,True,,,,DBF4
caffeine,PTDSS2,PTDSS2,True,,,,PTDSS2
caffeine,DCAF10,DCAF10,True,,,,DCAF10
caffeine,PTGFRN,PTGFRN,True,,,,PTGFRN
caffeine,PTGS2,PTGS2,True,,,,PTGS2
caffeine,PTOV1,PTOV1,True,,,,PTOV1
caffeine,DCAF15,DCAF15,True,,,,DCAF15
caffeine,DCBLD2,DCBLD2,True,,,,DCBLD2
caffeine,DCP1A,DCP1A,True,,,,DCP1A
caffeine,PTPN12,PTPN12,True,,,,PTPN12
caffeine,PTPN23,PTPN23,True,,,,PTPN23
caffeine,PTPRA,PTPRA,True,,,,PTPRA
caffeine,DCT,DCT,True,,,,DCT
caffeine,DCTPP1,DCTPP1,True,,,,DCTPP1
caffeine,DDR1,DDR1,True,,,,DDR1
caffeine,PTTG1IP,PTTG1IP,True,,,,PTTG1IP
caffeine,PURB,PURB,True,,,,PURB
caffeine,DDX20,DDX20,True,,,,DDX20
caffeine,DDX39A,DDX39A,True,,,,DDX39A
caffeine,PWWP2B,PWWP2B,True,,,,PWWP2B
caffeine,PYGM,PYGM,True,,,,PYGM
caffeine,QRFPR,QRFPR,True,,,,QRFPR
caffeine,DDX41,DDX41,True,,,,DDX41
caffeine,DDX5,DDX5,True,,,,DDX5
caffeine,DDX59,DDX59,True,,,,DDX59
caffeine,QSER1,QSER1,True,,,,QSER1
caffeine,R3HDM2,R3HDM2,True,,,,R3HDM2
caffeine,RAB11FIP5,RAB11FIP5,True,,,,RAB11FIP5
caffeine,DENND1A,DENND1A,True,,,,DENND1A
caffeine,DENND5B,DENND5B,True,,,,DENND5B
caffeine,DGAT1,DGAT1,True,,,,DGAT1
caffeine,RAB3GAP2,RAB3GAP2,True,,,,RAB3GAP2
caffeine,RAB42,RAB42,True,,,,RAB42
caffeine,CYP1A2,CYP1A2,True,,,,CYP1A2
caffeine,SSH1,SSH1,True,,,,SSH1
caffeine,ST13,ST13,True,,,,ST13
caffeine,STAR,STAR,True,,,,STAR
caffeine,DHCR7,DHCR7,True,,,,DHCR7
caffeine,DHX30,DHX30,True,,,,DHX30
caffeine,RAB6A,RAB6A,True,,,,RAB6A
caffeine,RAB9A,RAB9A,True,,,,RAB9A
caffeine,RABGEF1,RABGEF1,True,,,,RABGEF1
caffeine,STARD13,STARD13,True,,,,STARD13
caffeine,STAT3,STAT3,True,,,,STAT3
caffeine,RAC2,RAC2,True,,,,RAC2
caffeine,RAD18,RAD18,True,,,,RAD18
caffeine,RAD50,RAD50,True,,,,RAD50
caffeine,DIP2A,DIP2A,True,,,,DIP2A
caffeine,DLC1,DLC1,True,,,,DLC1
caffeine,STAU2,STAU2,True,,,,STAU2
caffeine,STIM1,STIM1,True,,,,STIM1
caffeine,STK10,STK10,True,,,,STK10
caffeine,RAI1,RAI1,True,,,,RAI1
caffeine,RALGAPA2,RALGAPA2,True,,,,RALGAPA2
caffeine,DMD,DMD,True,,,,DMD
caffeine,DMXL2,DMXL2,True,,,,DMXL2
caffeine,STK17B,STK17B,True,,,,STK17B
caffeine,STK39,STK39,True,,,,STK39
caffeine,STOX2,STOX2,True,,,,STOX2
caffeine,RALGPS2,RALGPS2,True,,,,RALGPS2
caffeine,RANBP2,RANBP2,True,,,,RANBP2
caffeine,RAP1GAP,RAP1GAP,True,,,,RAP1GAP
caffeine,DNAJB9,DNAJB9,True,,,,DNAJB9
caffeine,DNAJC5,DNAJC5,True,,,,DNAJC5
caffeine,DNMT1,DNMT1,True,,,,DNMT1
caffeine,STT3B,STT3B,True,,,,STT3B
caffeine,STX17,STX17,True,,,,STX17
caffeine,RAPGEF6,RAPGEF6,True,,,,RAPGEF6
caffeine,RASAL2,RASAL2,True,,,,RASAL2
caffeine,RB1,RB1,True,,,,RB1
caffeine,STX8,STX8,True,,,,STX8
caffeine,SUCO,SUCO,True,,,,SUCO
caffeine,SUGT1,SUGT1,True,,,,SUGT1
caffeine,DNMT3B,DNMT3B,True,,,,DNMT3B
caffeine,DOCK5,DOCK5,True,,,,DOCK5
caffeine,DONSON,DONSON,True,,,,DONSON
caffeine,RBBP6,RBBP6,True,,,,RBBP6
caffeine,RBFOX2,RBFOX2,True,,,,RBFOX2
caffeine,DPF2,DPF2,True,,,,DPF2
caffeine,DPYSL2,DPYSL2,True,,,,DPYSL2
caffeine,SULT2A1,SULT2A1,True,,,,SULT2A1
caffeine,SUPT6H,SUPT6H,True,,,,SUPT6H
caffeine,SUZ12,SUZ12,True,,,,SUZ12
caffeine,AR,AR,True,,,,AR
caffeine,RBM12,RBM12,True,,,,RBM12
caffeine,RBM15B,RBM15B,True,,,,RBM15B
caffeine,RBM3,RBM3,True,,,,RBM3
caffeine,DRD2,DRD2,True,,,,DRD2
caffeine,DTD1,DTD1,True,,,,DTD1
caffeine,DTX3L,DTX3L,True,,,,DTX3L
caffeine,SVIL,SVIL,True,,,,SVIL
caffeine,SYNCRIP,SYNCRIP,True,,,,SYNCRIP
caffeine,SYNJ2,SYNJ2,True,,,,SYNJ2
caffeine,RBM34,RBM34,True,,,,RBM34
caffeine,RBM5,RBM5,True,,,,RBM5
caffeine,RBMS1,RBMS1,True,,,,RBMS1
caffeine,EXOC7,EXOC7,True,,,,EXOC7
caffeine,EZR,EZR,True,,,,EZR
caffeine,FADD,FADD,True,,,,FADD
caffeine,PHIP,PHIP,True,,,,PHIP
caffeine,PHLDB1,PHLDB1,True,,,,PHLDB1
caffeine,TNKS1BP1,TNKS1BP1,True,,,,TNKS1BP1
caffeine,TNRC6B,TNRC6B,True,,,,TNRC6B
caffeine,PHTF1,PHTF1,True,,,,PHTF1
caffeine,PI4KB,PI4KB,True,,,,PI4KB
caffeine,PIDD1,PIDD1,True,,,,PIDD1
caffeine,FAM117B,FAM117B,True,,,,FAM117B
caffeine,FAM168B,FAM168B,True,,,,FAM168B
caffeine,FAM184A,FAM184A,True,,,,FAM184A
caffeine,TNS3,TNS3,True,,,,TNS3
caffeine,TOMM20,TOMM20,True,,,,TOMM20
caffeine,TOP2A,TOP2A,True,,,,TOP2A
caffeine,PIH1D1,PIH1D1,True,,,,PIH1D1
caffeine,PINX1,PINX1,True,,,,PINX1
caffeine,FAM193A,FAM193A,True,,,,FAM193A
caffeine,FAM76A,FAM76A,True,,,,FAM76A
caffeine,FAM83H,FAM83H,True,,,,FAM83H
caffeine,TOR1AIP1,TOR1AIP1,True,,,,TOR1AIP1
caffeine,TP53,TP53,True,,,,TP53
caffeine,PITPNC1,PITPNC1,True,,,,PITPNC1
caffeine,PKD1,PKD1,True,,,,PKD1
caffeine,PKN2,PKN2,True,,,,PKN2
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,FANCM,FANCM,True,,,,FANCM
caffeine,FAS,FAS,True,,,,FAS
caffeine,FASN,FASN,True,,,,FASN
caffeine,PLA2G12A,PLA2G12A,True,,,,PLA2G12A
caffeine,PLCD3,PLCD3,True,,,,PLCD3
caffeine,TP53BP1,TP53BP1,True,,,,TP53BP1
caffeine,TPD52L2,TPD52L2,True,,,,TPD52L2
caffeine,TPM3,TPM3,True,,,,TPM3
caffeine,PLEC,PLEC,True,,,,PLEC
caffeine,PLEKHA4,PLEKHA4,True,,,,PLEKHA4
caffeine,PLEKHG2,PLEKHG2,True,,,,PLEKHG2
caffeine,FASN,FASN,True,,,,FASN
caffeine,FAU,FAU,True,,,,FAU
caffeine,FBXL12,FBXL12,True,,,,FBXL12
caffeine,TPRN,TPRN,True,,,,TPRN
caffeine,TRAFD1,TRAFD1,True,,,,TRAFD1
caffeine,PLG,PLG,True,,,,PLG
caffeine,PLLP,PLLP,True,,,,PLLP
caffeine,FBXL20,FBXL20,True,,,,FBXL20
caffeine,FBXW11,FBXW11,True,,,,FBXW11
caffeine,FCSK,FCSK,True,,,,FCSK
caffeine,TRIM2,TRIM2,True,,,,TRIM2
caffeine,TRIM28,TRIM28,True,,,,TRIM28
caffeine,TRIM37,TRIM37,True,,,,TRIM37
caffeine,PLXND1,PLXND1,True,,,,PLXND1
caffeine,PNISR,PNISR,True,,,,PNISR
caffeine,PNPLA6,PNPLA6,True,,,,PNPLA6
caffeine,POGZ,POGZ,True,,,,POGZ
caffeine,POLL,POLL,True,,,,POLL
caffeine,FDX1,FDX1,True,,,,FDX1
caffeine,FES,FES,True,,,,FES
caffeine,FGF17,FGF17,True,,,,FGF17
caffeine,TRIO,TRIO,True,,,,TRIO
caffeine,TRIP12,TRIP12,True,,,,TRIP12
caffeine,POM121,POM121,True,,,,POM121
caffeine,POR,POR,True,,,,POR
caffeine,POU2F1,POU2F1,True,,,,POU2F1
caffeine,FGFR3,FGFR3,True,,,,FGFR3
caffeine,FHIP2B,FHIP2B,True,,,,FHIP2B
caffeine,FIP1L1,FIP1L1,True,,,,FIP1L1
caffeine,TRP53,TRP53,True,,,,TRP53
caffeine,TRRAP,TRRAP,True,,,,TRRAP
caffeine,PPARA,PPARA,True,,,,PPARA
caffeine,TSC22D1,TSC22D1,True,,,,TSC22D1
caffeine,PPFIA1,PPFIA1,True,,,,PPFIA1
caffeine,PPFIBP2,PPFIBP2,True,,,,PPFIBP2
caffeine,TSPAN14,TSPAN14,True,,,,TSPAN14
caffeine,TTC28,TTC28,True,,,,TTC28
caffeine,FLNB,FLNB,True,,,,FLNB
caffeine,FLYWCH2,FLYWCH2,True,,,,FLYWCH2
caffeine,PPID,PPID,True,,,,PPID
caffeine,PPIP5K2,PPIP5K2,True,,,,PPIP5K2
caffeine,TTN,TTN,True,,,,TTN
caffeine,PPM1H,PPM1H,True,,,,PPM1H
caffeine,TUBB8,TUBB8,True,,,,TUBB8
caffeine,FNIP2,FNIP2,True,,,,FNIP2
caffeine,FOXA2,FOXA2,True,,,,FOXA2
caffeine,TXNDC17,TXNDC17,True,,,,TXNDC17
caffeine,TYRO3,TYRO3,True,,,,TYRO3
caffeine,U2SURP,U2SURP,True,,,,U2SURP
caffeine,PPME1,PPME1,True,,,,PPME1
caffeine,PPP1R11,PPP1R11,True,,,,PPP1R11
caffeine,PPP1R13L,PPP1R13L,True,,,,PPP1R13L
caffeine,FRA10AC1,FRA10AC1,True,,,,FRA10AC1
caffeine,FRMD8,FRMD8,True,,,,FRMD8
caffeine,UBA1,UBA1,True,,,,UBA1
caffeine,UBAP2,UBAP2,True,,,,UBAP2
caffeine,UBE2D2,UBE2D2,True,,,,UBE2D2
caffeine,PPP1R21,PPP1R21,True,,,,PPP1R21
caffeine,PPP1R9A,PPP1R9A,True,,,,PPP1R9A
caffeine,PPP2R5E,PPP2R5E,True,,,,PPP2R5E
caffeine,UBE3B,UBE3B,True,,,,UBE3B
caffeine,UBP1,UBP1,True,,,,UBP1
caffeine,UBR4,UBR4,True,,,,UBR4
caffeine,FTSJ1,FTSJ1,True,,,,FTSJ1
caffeine,FUS,FUS,True,,,,FUS
caffeine,FXYD1,FXYD1,True,,,,FXYD1
caffeine,PPP4R3B,PPP4R3B,True,,,,PPP4R3B
caffeine,PQBP1,PQBP1,True,,,,PQBP1
caffeine,PRDM4,PRDM4,True,,,,PRDM4
caffeine,UBR7,UBR7,True,,,,UBR7
caffeine,UBXN7,UBXN7,True,,,,UBXN7
caffeine,UFD1,UFD1,True,,,,UFD1
caffeine,FZD6,FZD6,True,,,,FZD6
caffeine,GAB1,GAB1,True,,,,GAB1
caffeine,PRELID3B,PRELID3B,True,,,,PRELID3B
caffeine,PRKAA1,PRKAA1,True,,,,PRKAA1
caffeine,PRKAB1,PRKAB1,True,,,,PRKAB1
caffeine,UIMC1,UIMC1,True,,,,UIMC1
caffeine,ULK3,ULK3,True,,,,ULK3
caffeine,GANAB,GANAB,True,,,,GANAB
caffeine,GAREM1,GAREM1,True,,,,GAREM1
caffeine,GAS2L1,GAS2L1,True,,,,GAS2L1
caffeine,PRKACA,PRKACA,True,,,,PRKACA
caffeine,PRKAR2A,PRKAR2A,True,,,,PRKAR2A
caffeine,PRKCZ,PRKCZ,True,,,,PRKCZ
caffeine,UNC80,UNC80,True,,,,UNC80
caffeine,UPF1,UPF1,True,,,,UPF1
caffeine,UQCRC2,UQCRC2,True,,,,UQCRC2
caffeine,GATA2,GATA2,True,,,,GATA2
caffeine,GCFC2,GCFC2,True,,,,GCFC2
caffeine,GDF10,GDF10,True,,,,GDF10
caffeine,PRKDC,PRKDC,True,,,,PRKDC
caffeine,PRL2C3,PRL2C3,True,,,,PRL2C3
caffeine,PRORSD1,PRORSD1,True,,,,PRORSD1
caffeine,USP11,USP11,True,,,,USP11
caffeine,USP31,USP31,True,,,,USP31
caffeine,NSUN2,NSUN2,True,,,,NSUN2
caffeine,NUBP1,NUBP1,True,,,,NUBP1
caffeine,NUFIP2,NUFIP2,True,,,,NUFIP2
caffeine,NUMA1,NUMA1,True,,,,NUMA1
caffeine,NUP188,NUP188,True,,,,NUP188
caffeine,NUP35,NUP35,True,,,,NUP35
caffeine,NUP62,NUP62,True,,,,NUP62
caffeine,NUSAP1,NUSAP1,True,,,,NUSAP1
caffeine,OBI1,OBI1,True,,,,OBI1
caffeine,OFD1,OFD1,True,,,,OFD1
caffeine,OIP5,OIP5,True,,,,OIP5
caffeine,ORC1,ORC1,True,,,,ORC1
caffeine,ORM2,ORM2,True,,,,ORM2
caffeine,OSBPL3,OSBPL3,True,,,,OSBPL3
caffeine,OSMR,OSMR,True,,,,OSMR
caffeine,OTUD4,OTUD4,True,,,,OTUD4
caffeine,OXSR1,OXSR1,True,,,,OXSR1
caffeine,PABIR1,PABIR1,True,,,,PABIR1
caffeine,PACS1,PACS1,True,,,,PACS1
caffeine,PAH,PAH,True,,,,PAH
caffeine,PAK1,PAK1,True,,,,PAK1
caffeine,PAK2,PAK2,True,,,,PAK2
caffeine,PALB2,PALB2,True,,,,PALB2
caffeine,PAN2,PAN2,True,,,,PAN2
caffeine,PANK2,PANK2,True,,,,PANK2
caffeine,PARD3,PARD3,True,,,,PARD3
caffeine,PARP1,PARP1,True,,,,PARP1
caffeine,PARP1,PARP1,True,,,,PARP1
caffeine,PARP12,PARP12,True,,,,PARP12
caffeine,PATJ,PATJ,True,,,,PATJ
caffeine,PAXBP1,PAXBP1,True,,,,PAXBP1
caffeine,PCARE,PCARE,True,,,,PCARE
caffeine,PCDHB5,PCDHB5,True,,,,PCDHB5
caffeine,PCF11,PCF11,True,,,,PCF11
caffeine,PCM1,PCM1,True,,,,PCM1
caffeine,PCNX1,PCNX1,True,,,,PCNX1
caffeine,PCSK9,PCSK9,True,,,,PCSK9
caffeine,PDAP1,PDAP1,True,,,,PDAP1
caffeine,PDE3B,PDE3B,True,,,,PDE3B
caffeine,PDHX,PDHX,True,,,,PDHX
caffeine,PDLIM1,PDLIM1,True,,,,PDLIM1
caffeine,PDPK1,PDPK1,True,,,,PDPK1
caffeine,PDXDC1,PDXDC1,True,,,,PDXDC1
caffeine,PEBP1,PEBP1,True,,,,PEBP1
caffeine,PEX1,PEX1,True,,,,PEX1
caffeine,PFKFB2,PFKFB2,True,,,,PFKFB2
caffeine,PFKP,PFKP,True,,,,PFKP
caffeine,PGBD3,PGBD3,True,,,,PGBD3
caffeine,PGF,PGF,True,,,,PGF
caffeine,PGM1,PGM1,True,,,,PGM1
caffeine,PGRMC2,PGRMC2,True,,,,PGRMC2
caffeine,PHB1,PHB1,True,,,,PHB1
caffeine,PHEX,PHEX,True,,,,PHEX
caffeine,PHF14,PHF14,True,,,,PHF14
caffeine,PROSER3,PROSER3,True,,,,PROSER3
caffeine,PRPF3,PRPF3,True,,,,PRPF3
caffeine,PRPF6,PRPF6,True,,,,PRPF6
caffeine,PRPSAP1,PRPSAP1,True,,,,PRPSAP1
caffeine,PRR14L,PRR14L,True,,,,PRR14L
caffeine,PRRC2B,PRRC2B,True,,,,PRRC2B
caffeine,PSD4,PSD4,True,,,,PSD4
caffeine,PSMA5,PSMA5,True,,,,PSMA5
caffeine,PSMC4,PSMC4,True,,,,PSMC4
caffeine,PSMD1,PSMD1,True,,,,PSMD1
caffeine,PSME4,PSME4,True,,,,PSME4
caffeine,PTBP3,PTBP3,True,,,,PTBP3
caffeine,PTGR2,PTGR2,True,,,,PTGR2
caffeine,PTK2,PTK2,True,,,,PTK2
caffeine,PTPN18,PTPN18,True,,,,PTPN18
caffeine,PTPN6,PTPN6,True,,,,PTPN6
caffeine,PTPRM,PTPRM,True,,,,PTPRM
caffeine,PUM1,PUM1,True,,,,PUM1
caffeine,PWP2,PWP2,True,,,,PWP2
caffeine,PYCR1,PYCR1,True,,,,PYCR1
caffeine,PYM1,PYM1,True,,,,PYM1
caffeine,R3HCC1L,R3HCC1L,True,,,,R3HCC1L
caffeine,RAB11FIP1,RAB11FIP1,True,,,,RAB11FIP1
caffeine,RAB1B,RAB1B,True,,,,RAB1B
caffeine,RAB2B,RAB2B,True,,,,RAB2B
caffeine,RAB3IP,RAB3IP,True,,,,RAB3IP
caffeine,RAB5A,RAB5A,True,,,,RAB5A
caffeine,RAB7A,RAB7A,True,,,,RAB7A
caffeine,RABEP2,RABEP2,True,,,,RABEP2
caffeine,RACK1,RACK1,True,,,,RACK1
caffeine,RAD23B,RAD23B,True,,,,RAD23B
caffeine,RAD51AP1,RAD51AP1,True,,,,RAD51AP1
caffeine,RALBP1,RALBP1,True,,,,RALBP1
caffeine,RALGAPB,RALGAPB,True,,,,RALGAPB
caffeine,RAN,RAN,True,,,,RAN
caffeine,RANBP9,RANBP9,True,,,,RANBP9
caffeine,RAPGEF2,RAPGEF2,True,,,,RAPGEF2
caffeine,RASA1,RASA1,True,,,,RASA1
caffeine,RASSF7,RASSF7,True,,,,RASSF7
caffeine,RB1CC1,RB1CC1,True,,,,RB1CC1
caffeine,RBBP5,RBBP5,True,,,,RBBP5
caffeine,RBBP8,RBBP8,True,,,,RBBP8
caffeine,RBL2,RBL2,True,,,,RBL2
caffeine,RBM14,RBM14,True,,,,RBM14
caffeine,RBM25,RBM25,True,,,,RBM25
caffeine,RBM4,RBM4,True,,,,RBM4
caffeine,RBM7,RBM7,True,,,,RBM7
caffeine,RBMX,RBMX,True,,,,RBMX
caffeine,EZR,EZR,True,,,,EZR
caffeine,FABP4,FABP4,True,,,,FABP4
caffeine,TNK2,TNK2,True,,,,TNK2
caffeine,TNRC6A,TNRC6A,True,,,,TNRC6A
caffeine,TNS2,TNS2,True,,,,TNS2
caffeine,FAM117A,FAM117A,True,,,,FAM117A
caffeine,FAM168A,FAM168A,True,,,,FAM168A
caffeine,FAM177A1,FAM177A1,True,,,,FAM177A1
caffeine,TOM1L2,TOM1L2,True,,,,TOM1L2
caffeine,TOP1,TOP1,True,,,,TOP1
caffeine,FAM53C,FAM53C,True,,,,FAM53C
caffeine,FAM83G,FAM83G,True,,,,FAM83G
caffeine,TOPORS,TOPORS,True,,,,TOPORS
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,TP53,TP53,True,,,,TP53
caffeine,FANCI,FANCI,True,,,,FANCI
caffeine,FARSA,FARSA,True,,,,FARSA
caffeine,FASN,FASN,True,,,,FASN
caffeine,TP53,TP53,True,,,,TP53
caffeine,TPD52,TPD52,True,,,,TPD52
caffeine,TPI1,TPI1,True,,,,TPI1
caffeine,FAT1,FAT1,True,,,,FAT1
caffeine,FBRS,FBRS,True,,,,FBRS
caffeine,TPRA1,TPRA1,True,,,,TPRA1
caffeine,TRAF7,TRAF7,True,,,,TRAF7
caffeine,TRAPPC14,TRAPPC14,True,,,,TRAPPC14
caffeine,FBXL19,FBXL19,True,,,,FBXL19
caffeine,FBXO5,FBXO5,True,,,,FBXO5
caffeine,FCRL3,FCRL3,True,,,,FCRL3
caffeine,TRIB3,TRIB3,True,,,,TRIB3
caffeine,TRIM28,TRIM28,True,,,,TRIM28
caffeine,TRIM36,TRIM36,True,,,,TRIM36
caffeine,FDFT1,FDFT1,True,,,,FDFT1
caffeine,FERMT2,FERMT2,True,,,,FERMT2
caffeine,FGD6,FGD6,True,,,,FGD6
caffeine,TRIM71,TRIM71,True,,,,TRIM71
caffeine,TRIP11,TRIP11,True,,,,TRIP11
caffeine,TRMT112,TRMT112,True,,,,TRMT112
caffeine,FHIP1B,FHIP1B,True,,,,FHIP1B
caffeine,FILIP1L,FILIP1L,True,,,,FILIP1L
caffeine,TRP53,TRP53,True,,,,TRP53
caffeine,TRPV2,TRPV2,True,,,,TRPV2
caffeine,TSC22D1,TSC22D1,True,,,,TSC22D1
caffeine,TSEN54,TSEN54,True,,,,TSEN54
caffeine,TTC14,TTC14,True,,,,TTC14
caffeine,FLNA,FLNA,True,,,,FLNA
caffeine,FLYWCH1,FLYWCH1,True,,,,FLYWCH1
caffeine,FNBP4,FNBP4,True,,,,FNBP4
caffeine,TTLL4,TTLL4,True,,,,TTLL4
caffeine,TUBAL3,TUBAL3,True,,,,TUBAL3
