uniprot_accession,go_id,aspect,evidence_code
P20339,GO:0005769,cellular_component,TAS
P20339,GO:0005829,cellular_component,IEA
P20339,GO:0005829,cellular_component,IDA
P20339,GO:0005829,cellular_component,TAS
P20339,GO:0005829,cellular_component,TAS
P20339,GO:0005829,cellular_component,TAS
P20339,GO:0005829,cellular_component,TAS
P20339,GO:0005886,cellular_component,IEA
P20339,GO:0008021,cellular_component,ISS
P20339,GO:0010008,cellular_component,IEA
P20339,GO:0010008,cellular_component,IDA
P20339,GO:0010008,cellular_component,IDA
P20339,GO:0010008,cellular_component,TAS
P20339,GO:0015629,cellular_component,IEA
P20339,GO:0016020,cellular_component,IEA
P20339,GO:0030139,cellular_component,IEA
P20339,GO:0030424,cellular_component,ISS
P20339,GO:0030425,cellular_component,ISS
P20339,GO:0030669,cellular_component,TAS
P20339,GO:0030669,cellular_component,TAS
P20339,GO:0030669,cellular_component,TAS
P20339,GO:0030670,cellular_component,IEA
P20339,GO:0031410,cellular_component,IEA
P20339,GO:0031901,cellular_component,IEA
P20339,GO:0031901,cellular_component,IDA
P20339,GO:0031901,cellular_component,TAS
P20339,GO:0031901,cellular_component,TAS
P20339,GO:0031901,cellular_component,TAS
P20339,GO:0032009,cellular_component,ISS
P20339,GO:0032009,cellular_component,IEA
P20339,GO:0036477,cellular_component,IDA
P20339,GO:0042470,cellular_component,IEA
P20339,GO:0043025,cellular_component,ISS
P20339,GO:0043195,cellular_component,IDA
P20339,GO:0043679,cellular_component,ISS
P20339,GO:0045121,cellular_component,IEA
P20339,GO:0045335,cellular_component,ISS
P20339,GO:0045335,cellular_component,IEA
P20339,GO:0070062,cellular_component,HDA
P20339,GO:0098559,cellular_component,IMP
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0005515,molecular_function,IPI
P20645,GO:0019904,molecular_function,IEA
P20645,GO:0038024,molecular_function,IDA
P20645,GO:0140318,molecular_function,TAS
P20645,GO:1905394,molecular_function,IBA
P20645,GO:1905394,molecular_function,IMP
P20645,GO:0006622,biological_process,IEA
P20645,GO:0006622,biological_process,IBA
P20645,GO:0007041,biological_process,ISS
P20645,GO:0007041,biological_process,IEA
P20645,GO:0046479,biological_process,TAS
P20645,GO:0090160,biological_process,IDA
P20645,GO:0005770,cellular_component,IBA
P20645,GO:0005802,cellular_component,IBA
P20645,GO:0005737,cellular_component,IEA
P20645,GO:0005765,cellular_component,IEA
P20645,GO:0005768,cellular_component,IEA
P20645,GO:0005768,cellular_component,IDA
P20645,GO:0005770,cellular_component,IEA
P20645,GO:0005794,cellular_component,IEA
P20645,GO:0005829,cellular_component,IEA
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0005886,cellular_component,TAS
P20645,GO:0012505,cellular_component,IEA
P20645,GO:0016020,cellular_component,HDA
P20645,GO:0030133,cellular_component,TAS
P20645,GO:0030133,cellular_component,TAS
P20645,GO:0030133,cellular_component,TAS
P20645,GO:0030133,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0030669,cellular_component,TAS
P20645,GO:0032588,cellular_component,TAS
P20645,GO:0032588,cellular_component,TAS
P20645,GO:0048471,cellular_component,IDA
P20645,GO:0048471,cellular_component,IDA
P20674,GO:0004129,molecular_function,TAS
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0005515,molecular_function,IPI
P20674,GO:0009055,molecular_function,TAS
P20674,GO:0006119,biological_process,IEA
P20674,GO:0006123,biological_process,IEA
P20674,GO:0006123,biological_process,IBA
P20674,GO:0006123,biological_process,NAS
P20674,GO:0045333,biological_process,NAS
P20674,GO:1902600,biological_process,IEA
P20674,GO:0005739,cellular_component,IEA
P20674,GO:0005739,cellular_component,HTP
P20674,GO:0005743,cellular_component,IEA
P20674,GO:0005743,cellular_component,IDA
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005743,cellular_component,TAS
P20674,GO:0005758,cellular_component,TAS
P20674,GO:0031966,cellular_component,IDA
P20674,GO:0045277,cellular_component,IBA
P20674,GO:0045277,cellular_component,IEA
P20674,GO:0045277,cellular_component,IMP
P20674,GO:0045277,cellular_component,IDA
P20711,GO:0004058,molecular_function,IBA
P20711,GO:0004058,molecular_function,IEA
P20711,GO:0004058,molecular_function,IDA
P20711,GO:0004058,molecular_function,TAS
P20711,GO:0005515,molecular_function,IPI
P20711,GO:0005515,molecular_function,IPI
P20711,GO:0016830,molecular_function,IEA
P20711,GO:0016831,molecular_function,IEA
P20711,GO:0019899,molecular_function,IPI
P20711,GO:0030170,molecular_function,IEA
P20711,GO:0036467,molecular_function,IEA
P20711,GO:0036467,molecular_function,IDA
P20711,GO:0036468,molecular_function,IEA
P20711,GO:0036468,molecular_function,IDA
P20711,GO:0006520,biological_process,IEA
P20711,GO:0006584,biological_process,IBA
P20711,GO:0019752,biological_process,IEA
P20711,GO:0042401,biological_process,IEA
P20711,GO:0042416,biological_process,IEA
P20711,GO:0042416,biological_process,IDA
P20711,GO:0042427,biological_process,IBA
P20711,GO:0005737,cellular_component,IBA
P20711,GO:0005737,cellular_component,IEA
P20711,GO:0005829,cellular_component,TAS
P20711,GO:0005829,cellular_component,TAS
P20711,GO:0070062,cellular_component,HDA
P20839,GO:0000166,molecular_function,IEA
P20839,GO:0003676,molecular_function,IDA
P20839,GO:0003677,molecular_function,IDA
P20839,GO:0003824,molecular_function,IEA
P20839,GO:0003938,molecular_function,IBA
P20839,GO:0003938,molecular_function,IEA
P20839,GO:0003938,molecular_function,TAS
P20839,GO:0016491,molecular_function,IEA
P20839,GO:0046872,molecular_function,IEA
P20839,GO:0006164,biological_process,IEA
P20839,GO:0006177,biological_process,IEA
P20839,GO:0006183,biological_process,IBA
P20839,GO:0097294,biological_process,IEA
P20839,GO:0005737,cellular_component,IBA
P20839,GO:0005576,cellular_component,TAS
P20839,GO:0005576,cellular_component,TAS
P20839,GO:0005576,cellular_component,TAS
P20839,GO:0005634,cellular_component,IEA
P20839,GO:0005634,cellular_component,IDA
P20839,GO:0005737,cellular_component,IEA
P20839,GO:0005737,cellular_component,IDA
P20839,GO:0005829,cellular_component,IDA
P20839,GO:0005829,cellular_component,TAS
P20839,GO:0005829,cellular_component,TAS
P20839,GO:0005829,cellular_component,TAS
P20839,GO:0034774,cellular_component,TAS
P20839,GO:0035578,cellular_component,TAS
P20839,GO:1904813,cellular_component,TAS
P21108,GO:0000287,molecular_function,IEA
P21108,GO:0004749,molecular_function,ISS
P21108,GO:0004749,molecular_function,IBA
P21108,GO:0004749,molecular_function,IEA
P21108,GO:0004749,molecular_function,NAS
P21108,GO:0005524,molecular_function,ISS
P21108,GO:0042803,molecular_function,ISS
P21108,GO:0006015,biological_process,IBA
P21108,GO:0006015,biological_process,IEA
P21108,GO:0006164,biological_process,IBA
P21108,GO:0008584,biological_process,IEA
P21108,GO:0009156,biological_process,IEA
P21108,GO:0009165,biological_process,IEA
P21108,GO:0005737,cellular_component,IBA
P21108,GO:0002189,cellular_component,IBA
P21217,GO:0009988,biological_process,IDA
P21217,GO:0005515,molecular_function,IPI
P21217,GO:0005515,molecular_function,IPI
P21217,GO:0005515,molecular_function,IPI
P21217,GO:0005515,molecular_function,IPI
P21217,GO:0005515,molecular_function,IPI
P21217,GO:0005515,molecular_function,IPI
P21217,GO:0008417,molecular_function,IEA
P21217,GO:0008417,molecular_function,IDA
P21217,GO:0008417,molecular_function,IDA
P21217,GO:0017060,molecular_function,IEA
P21217,GO:0017060,molecular_function,IMP
P21217,GO:0017060,molecular_function,IMP
P21217,GO:0017060,molecular_function,IDA
P21217,GO:0017060,molecular_function,IDA
P21217,GO:0017060,molecular_function,IDA
P21217,GO:0017060,molecular_function,TAS
P21217,GO:0017060,molecular_function,TAS
P21217,GO:0017083,molecular_function,IBA
P21217,GO:0017083,molecular_function,IEA
P21217,GO:0017083,molecular_function,IMP
P21217,GO:0017083,molecular_function,IMP
P21217,GO:0017083,molecular_function,IDA
P21217,GO:0017083,molecular_function,IDA
P21217,GO:0017083,molecular_function,IDA
P21217,GO:0017083,molecular_function,IDA
P21217,GO:0017083,molecular_function,IDA
P21217,GO:0046920,molecular_function,IDA
P21217,GO:0046920,molecular_function,TAS
P21217,GO:0046920,molecular_function,TAS
P21217,GO:0046920,molecular_function,TAS
P21217,GO:0006487,biological_process,IDA
P21217,GO:0006493,biological_process,IDA
P21217,GO:0006665,biological_process,IEA
P21217,GO:0006672,biological_process,IDA
P21217,GO:0006672,biological_process,IDA
P21217,GO:0009101,biological_process,IEA
P21217,GO:0009311,biological_process,IDA
P21217,GO:0009312,biological_process,IEA
P21217,GO:0009312,biological_process,IDA
P21217,GO:0009312,biological_process,TAS
P21217,GO:0010493,biological_process,IDA
P21217,GO:0010493,biological_process,IDA
P21217,GO:0022409,biological_process,IMP
P21217,GO:0030334,biological_process,IMP
P21217,GO:0042127,biological_process,IMP
P21217,GO:1901137,biological_process,IDA
P21217,GO:0000139,cellular_component,IEA
P21217,GO:0000139,cellular_component,TAS
P21217,GO:0000139,cellular_component,TAS
P21217,GO:0000139,cellular_component,TAS
P21217,GO:0000139,cellular_component,TAS
P21217,GO:0000139,cellular_component,TAS
P21217,GO:0016020,cellular_component,IEA
P21217,GO:0016020,cellular_component,IDA
P21217,GO:0032580,cellular_component,IEA
P21217,GO:0070062,cellular_component,HDA
P21266,GO:0004364,molecular_function,IBA
P21266,GO:0004364,molecular_function,IEA
P21266,GO:0004364,molecular_function,IDA
P21266,GO:0004364,molecular_function,TAS
P21266,GO:0004364,molecular_function,IDA
P21266,GO:0004364,molecular_function,IDA
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0005515,molecular_function,IPI
P21266,GO:0019899,molecular_function,IPI
P21266,GO:0042802,molecular_function,IEA
P21266,GO:0042802,molecular_function,IPI
P21266,GO:0042802,molecular_function,IPI
P21266,GO:0042802,molecular_function,IPI
P21266,GO:0042802,molecular_function,IPI
P21266,GO:0042802,molecular_function,IPI
P21266,GO:0042803,molecular_function,IPI
P21266,GO:0042803,molecular_function,IDA
P21266,GO:0043295,molecular_function,IDA
P21266,GO:0006749,biological_process,IBA
P21266,GO:0006749,biological_process,IEA
P21266,GO:0006749,biological_process,IDA
P21266,GO:0006749,biological_process,IDA
P21266,GO:0008065,biological_process,TAS
P21266,GO:0018916,biological_process,IDA
P21266,GO:0042178,biological_process,IDA
P21266,GO:0043627,biological_process,IEP
P21266,GO:0070458,biological_process,IDA
P21266,GO:0005634,cellular_component,HDA
P21266,GO:0005737,cellular_component,IEA
P21266,GO:0005737,cellular_component,IDA
P21266,GO:0005829,cellular_component,IDA
P21266,GO:0005829,cellular_component,IEA
P21266,GO:0005829,cellular_component,TAS
P21266,GO:0035686,cellular_component,IEA
P21266,GO:0070062,cellular_component,HDA
P21397,GO:0005515,molecular_function,IPI
P21397,GO:0005515,molecular_function,IPI
P21397,GO:0005515,molecular_function,IPI
P21397,GO:0008131,molecular_function,IBA
P21397,GO:0008131,molecular_function,IEA
P21397,GO:0008131,molecular_function,IDA
P21397,GO:0016491,molecular_function,IEA
P21397,GO:0097621,molecular_function,IBA
P21397,GO:0097621,molecular_function,IEA
P21397,GO:0097621,molecular_function,IDA
P21397,GO:0006576,biological_process,TAS
P21397,GO:0019607,biological_process,IBA
P21397,GO:0042420,biological_process,IEA
P21397,GO:0042420,biological_process,TAS
P21397,GO:0042428,biological_process,IBA
P21397,GO:0005739,cellular_component,IBA
P21397,GO:0005739,cellular_component,IDA
P21397,GO:0005739,cellular_component,HDA
P21397,GO:0005739,cellular_component,HTP
P21397,GO:0005741,cellular_component,IEA
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21397,GO:0005741,cellular_component,TAS
P21399,GO:0000900,molecular_function,IEA
P21399,GO:0000900,molecular_function,EXP
P21399,GO:0000900,molecular_function,EXP
P21399,GO:0000900,molecular_function,EXP
P21399,GO:0003723,molecular_function,NAS
P21399,GO:0003723,molecular_function,IDA
P21399,GO:0003994,molecular_function,IBA
P21399,GO:0003994,molecular_function,IEA
P21399,GO:0003994,molecular_function,IMP
P21399,GO:0003994,molecular_function,IDA
P21399,GO:0003994,molecular_function,IDA
P21399,GO:0005515,molecular_function,IPI
P21399,GO:0005515,molecular_function,IPI
P21399,GO:0005515,molecular_function,IPI
P21399,GO:0030350,molecular_function,IBA
P21399,GO:0030350,molecular_function,IEA
P21399,GO:0030350,molecular_function,IMP
P21399,GO:0030350,molecular_function,IMP
P21399,GO:0030350,molecular_function,IDA
P21399,GO:0051536,molecular_function,EXP
P21399,GO:0051538,molecular_function,IBA
P21399,GO:0051538,molecular_function,IMP
P21399,GO:0051539,molecular_function,IBA
P21399,GO:0051539,molecular_function,IMP
P21399,GO:0051539,molecular_function,IDA
P21399,GO:0006101,biological_process,IBA
P21399,GO:0006101,biological_process,IMP
P21399,GO:0006101,biological_process,IDA
P21399,GO:0006101,biological_process,IDA
P21399,GO:0006740,biological_process,IEA
P21399,GO:0006879,biological_process,IBA
P21399,GO:0006879,biological_process,TAS
P21399,GO:0010040,biological_process,IDA
P21399,GO:0017148,biological_process,IEA
P21399,GO:0005829,cellular_component,IBA
P21399,GO:0005737,cellular_component,IEA
P21399,GO:0005737,cellular_component,IMP
P21399,GO:0005737,cellular_component,NAS
P21399,GO:0005783,cellular_component,IDA
P21399,GO:0005794,cellular_component,IDA
P21399,GO:0005829,cellular_component,IDA
P21399,GO:0005829,cellular_component,IEA
P21399,GO:0005829,cellular_component,IDA
P21399,GO:0005829,cellular_component,IDA
P21399,GO:0005829,cellular_component,TAS
P21399,GO:0005829,cellular_component,TAS
P21399,GO:0005829,cellular_component,TAS
P21399,GO:0070062,cellular_component,HDA
P21399,GO:0070062,cellular_component,HDA
P21549,GO:0004760,molecular_function,IBA
P21549,GO:0004760,molecular_function,IEA
P21549,GO:0004760,molecular_function,IDA
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0005515,molecular_function,IPI
P21549,GO:0008453,molecular_function,IBA
P21549,GO:0008453,molecular_function,IEA
P21549,GO:0008453,molecular_function,IDA
P21549,GO:0008453,molecular_function,IMP
P21549,GO:0008453,molecular_function,IDA
P21549,GO:0008453,molecular_function,IDA
P21549,GO:0008453,molecular_function,IDA
P21549,GO:0008453,molecular_function,IDA
P21549,GO:0008453,molecular_function,TAS
P21549,GO:0008483,molecular_function,IEA
P21549,GO:0008483,molecular_function,IDA
P21549,GO:0008483,molecular_function,IDA
P21549,GO:0016597,molecular_function,IDA
P21549,GO:0030170,molecular_function,IMP
P21549,GO:0030170,molecular_function,IDA
P21549,GO:0030170,molecular_function,IDA
P21549,GO:0042802,molecular_function,IPI
P21549,GO:0042802,molecular_function,IPI
P21549,GO:0042802,molecular_function,IPI
P21549,GO:0042803,molecular_function,IDA
P21549,GO:0042803,molecular_function,IDA
P21549,GO:0042803,molecular_function,IDA
P21549,GO:0042803,molecular_function,IDA
P21549,GO:0042803,molecular_function,IDA
P21549,GO:0006565,biological_process,IDA
P21549,GO:0009436,biological_process,IDA
P21549,GO:0019265,biological_process,IBA
P21549,GO:0019265,biological_process,IDA
P21549,GO:0019448,biological_process,IDA
P21549,GO:0042853,biological_process,IDA
P21549,GO:0042853,biological_process,IDA
P21549,GO:0042853,biological_process,IDA
P21549,GO:0046487,biological_process,IDA
P21549,GO:0046487,biological_process,IMP
P21549,GO:0005777,cellular_component,IBA
P21549,GO:0005737,cellular_component,IEA
P21549,GO:0005777,cellular_component,IEA
P21549,GO:0005777,cellular_component,IDA
P21549,GO:0005777,cellular_component,IDA
P21549,GO:0005777,cellular_component,IDA
P21549,GO:0005777,cellular_component,IDA
P21549,GO:0005777,cellular_component,IDA
P21549,GO:0005777,cellular_component,IDA
P21549,GO:0005782,cellular_component,IDA
P21549,GO:0005782,cellular_component,IDA
P21549,GO:0005782,cellular_component,TAS
P21549,GO:0005782,cellular_component,TAS
P21549,GO:0005829,cellular_component,TAS
P21549,GO:0005829,cellular_component,TAS
P21673,GO:0004145,molecular_function,IBA
P21673,GO:0004145,molecular_function,IEA
P21673,GO:0004145,molecular_function,IDA
P21673,GO:0004145,molecular_function,TAS
P21673,GO:0004145,molecular_function,TAS
P21673,GO:0004145,molecular_function,TAS
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0005515,molecular_function,IPI
P21673,GO:0008080,molecular_function,IDA
P21673,GO:0016747,molecular_function,IEA
P21673,GO:0019809,molecular_function,IBA
P21673,GO:0042802,molecular_function,IPI
P21673,GO:0042802,molecular_function,IPI
P21673,GO:0042802,molecular_function,IPI
P21673,GO:0001525,biological_process,IEP
P21673,GO:0006596,biological_process,IDA
P21673,GO:0006596,biological_process,TAS
P21673,GO:0009447,biological_process,IEA
P21673,GO:0032918,biological_process,IBA
P21673,GO:0032918,biological_process,IEA
P21673,GO:0032918,biological_process,IDA
P21673,GO:0005829,cellular_component,IEA
P21673,GO:0005829,cellular_component,TAS
P21673,GO:0005829,cellular_component,TAS
P21695,GO:0005515,molecular_function,IPI
P21695,GO:0016616,molecular_function,IEA
P21695,GO:0042803,molecular_function,IEA
P21695,GO:0047952,molecular_function,IBA
P21695,GO:0047952,molecular_function,IEA
P21695,GO:0051287,molecular_function,IEA
P21695,GO:0141152,molecular_function,IEA
P21695,GO:0141152,molecular_function,TAS
P21695,GO:0005975,biological_process,IEA
P21695,GO:0006072,biological_process,IEA
P21695,GO:0006072,biological_process,IBA
P21695,GO:0046168,biological_process,IEA
P21695,GO:0005829,cellular_component,IBA
P21695,GO:0005829,cellular_component,IEA
P21695,GO:0005737,cellular_component,IEA
P21695,GO:0005829,cellular_component,TAS
P21695,GO:0070062,cellular_component,HDA
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0005515,molecular_function,IPI
P21912,GO:0008177,molecular_function,IEA
P21912,GO:0008177,molecular_function,IMP
P21912,GO:0008177,molecular_function,IMP
P21912,GO:0009055,molecular_function,IEA
P21912,GO:0016491,molecular_function,IEA
P21912,GO:0048039,molecular_function,ISS
P21912,GO:0051536,molecular_function,IEA
P21912,GO:0051537,molecular_function,IEA
P21912,GO:0051537,molecular_function,ISS
P21912,GO:0051538,molecular_function,ISS
P21912,GO:0051539,molecular_function,ISS
P21912,GO:0006099,biological_process,IEA
P21912,GO:0006099,biological_process,TAS
P21912,GO:0006099,biological_process,NAS
P21912,GO:0006105,biological_process,IEA
P21912,GO:0006121,biological_process,NAS
P21912,GO:0009060,biological_process,IBA
P21912,GO:0009060,biological_process,TAS
P21912,GO:0022904,biological_process,IBA
P21912,GO:0022904,biological_process,IEA
P21912,GO:0042776,biological_process,NAS
P21912,GO:0005759,cellular_component,IEA
P21912,GO:0031966,cellular_component,IBA
P21912,GO:0005739,cellular_component,IDA
P21912,GO:0005739,cellular_component,IEA
P21912,GO:0005739,cellular_component,TAS
P21912,GO:0005739,cellular_component,HTP
P21912,GO:0005743,cellular_component,ISS
P21912,GO:0005743,cellular_component,IEA
P21912,GO:0005743,cellular_component,NAS
P21912,GO:0005743,cellular_component,TAS
P21912,GO:0005743,cellular_component,TAS
P21912,GO:0005759,cellular_component,TAS
P21912,GO:0005759,cellular_component,TAS
P21912,GO:0005759,cellular_component,TAS
P21912,GO:0045273,cellular_component,ISS
P21912,GO:0045273,cellular_component,IEA
P21912,GO:0045273,cellular_component,IDA
P21953,GO:0003863,molecular_function,IDA
P21953,GO:0003863,molecular_function,IMP
P21953,GO:0003863,molecular_function,IDA
P21953,GO:0003863,molecular_function,IEA
P21953,GO:0005515,molecular_function,IPI
P21953,GO:0005515,molecular_function,IPI
P21953,GO:0005515,molecular_function,IPI
P21953,GO:0005515,molecular_function,IPI
P21953,GO:0005515,molecular_function,IPI
P21953,GO:0007584,biological_process,IBA
P21953,GO:0009083,biological_process,IBA
P21953,GO:0009083,biological_process,IMP
P21953,GO:0009083,biological_process,IDA
P21953,GO:0120552,biological_process,IMP
P21953,GO:0120552,biological_process,IDA
P21953,GO:0005759,cellular_component,ISS
P21953,GO:0005739,cellular_component,IDA
P21953,GO:0005739,cellular_component,IMP
P21953,GO:0005739,cellular_component,HTP
P21953,GO:0005759,cellular_component,IEA
P21953,GO:0005759,cellular_component,NAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0005759,cellular_component,TAS
P21953,GO:0160157,cellular_component,IBA
P21953,GO:0160157,cellular_component,IDA
P21953,GO:0160157,cellular_component,IMP
P21953,GO:0160157,cellular_component,IDA
P22033,GO:0003824,molecular_function,IEA
P22033,GO:0003924,molecular_function,IDA
P22033,GO:0004494,molecular_function,IBA
P22033,GO:0004494,molecular_function,IEA
P22033,GO:0004494,molecular_function,IDA
P22033,GO:0004494,molecular_function,IDA
