pathway_id,total_count,n_compounds,compounds
1339492,1,1,Ethanolamine
1339493,1,1,Ethanolamine
1339495,1,1,Ethanolamine
1339496,1,1,Ethanolamine
1339497,1,1,Ethanolamine
1339499,1,1,Ethanolamine
1339500,1,1,Ethanolamine
1339501,1,1,Ethanolamine
1339503,1,1,Ethanolamine
1339504,1,1,Ethanolamine
1339505,1,1,Ethanolamine
1339507,1,1,Ethanolamine
1339508,1,1,Ethanolamine
1339509,1,1,Ethanolamine
1339511,1,1,Ethanolamine
1339512,1,1,Ethanolamine
1339513,1,1,Ethanolamine
1339515,1,1,Ethanolamine
1339516,1,1,Ethanolamine
1339517,1,1,Ethanolamine
1339519,1,1,Ethanolamine
1339520,1,1,Ethanolamine
1339521,1,1,Ethanolamine
1339523,1,1,Ethanolamine
1339524,1,1,Ethanolamine
1339525,1,1,Ethanolamine
1339527,1,1,Ethanolamine
1339528,1,1,Ethanolamine
1339529,1,1,Ethanolamine
1339531,1,1,Ethanolamine
1339532,1,1,Ethanolamine
1339533,1,1,Ethanolamine
1339535,1,1,Ethanolamine
1339536,1,1,Ethanolamine
1339537,1,1,Ethanolamine
1339539,1,1,Ethanolamine
1339540,1,1,Ethanolamine
1339541,1,1,Ethanolamine
1339543,1,1,Ethanolamine
1339544,1,1,Ethanolamine
1339545,1,1,Ethanolamine
1339547,1,1,Ethanolamine
1339548,1,1,Ethanolamine
1339549,1,1,Ethanolamine
1339551,1,1,Ethanolamine
1339552,1,1,Ethanolamine
1339553,1,1,Ethanolamine
1339555,1,1,Ethanolamine
1339556,1,1,Ethanolamine
1339557,1,1,Ethanolamine
1339559,1,1,Ethanolamine
1339560,1,1,Ethanolamine
1339561,1,1,Ethanolamine
1339563,1,1,Ethanolamine
1339564,1,1,Ethanolamine
1339565,1,1,Ethanolamine
1339567,1,1,Ethanolamine
1339568,1,1,Ethanolamine
1339569,1,1,Ethanolamine
1339571,1,1,Ethanolamine
1339572,1,1,Ethanolamine
1339573,1,1,Ethanolamine
1339575,1,1,Ethanolamine
1339576,1,1,Ethanolamine
1339577,1,1,Ethanolamine
1339579,1,1,Ethanolamine
1339580,1,1,Ethanolamine
1339581,1,1,Ethanolamine
1339583,1,1,Ethanolamine
1339584,1,1,Ethanolamine
1339585,1,1,Ethanolamine
1339587,1,1,Ethanolamine
1339588,1,1,Ethanolamine
1339589,1,1,Ethanolamine
1339591,1,1,Ethanolamine
1339592,1,1,Ethanolamine
1339593,1,1,Ethanolamine
1339595,1,1,Ethanolamine
1339596,1,1,Ethanolamine
1339597,1,1,Ethanolamine
1339599,1,1,Ethanolamine
1339600,1,1,Ethanolamine
1339601,1,1,Ethanolamine
1339603,1,1,Ethanolamine
1339604,1,1,Ethanolamine
1339605,1,1,Ethanolamine
1339607,1,1,Ethanolamine
1339608,1,1,Ethanolamine
1339609,1,1,Ethanolamine
1339611,1,1,Ethanolamine
1339612,1,1,Ethanolamine
1339613,1,1,Ethanolamine
1339615,1,1,Ethanolamine
1339616,1,1,Ethanolamine
1339617,1,1,Ethanolamine
1339619,1,1,Ethanolamine
1339620,1,1,Ethanolamine
1339621,1,1,Ethanolamine
1339623,1,1,Ethanolamine
1339624,1,1,Ethanolamine
1339625,1,1,Ethanolamine
1339627,1,1,Ethanolamine
1339628,1,1,Ethanolamine
1339629,1,1,Ethanolamine
1339631,1,1,Ethanolamine
1339632,1,1,Ethanolamine
1339633,1,1,Ethanolamine
1339635,1,1,Ethanolamine
1339636,1,1,Ethanolamine
1339637,1,1,Ethanolamine
1339639,1,1,Ethanolamine
1339640,1,1,Ethanolamine
1339641,1,1,Ethanolamine
1339643,1,1,Ethanolamine
1339644,1,1,Ethanolamine
1339645,1,1,Ethanolamine
1339647,1,1,Ethanolamine
1339648,1,1,Ethanolamine
1339649,1,1,Ethanolamine
1339651,1,1,Ethanolamine
1339652,1,1,Ethanolamine
1339653,1,1,Ethanolamine
1339655,1,1,Ethanolamine
1339656,1,1,Ethanolamine
1339657,1,1,Ethanolamine
1339659,1,1,Ethanolamine
1339660,1,1,Ethanolamine
1339661,1,1,Ethanolamine
1339663,1,1,Ethanolamine
1339664,1,1,Ethanolamine
1339665,1,1,Ethanolamine
1339667,1,1,Ethanolamine
1339668,1,1,Ethanolamine
1339669,1,1,Ethanolamine
1339671,1,1,Ethanolamine
1339672,1,1,Ethanolamine
1339673,1,1,Ethanolamine
1339675,1,1,Ethanolamine
1339676,1,1,Ethanolamine
1339677,1,1,Ethanolamine
1339679,1,1,Ethanolamine
1339680,1,1,Ethanolamine
1339681,1,1,Ethanolamine
1339683,1,1,Ethanolamine
1339684,1,1,Ethanolamine
1339685,1,1,Ethanolamine
1339687,1,1,Ethanolamine
1339688,1,1,Ethanolamine
1339689,1,1,Ethanolamine
1339691,1,1,Ethanolamine
1339692,1,1,Ethanolamine
1339693,1,1,Ethanolamine
1339695,1,1,Ethanolamine
1339696,1,1,Ethanolamine
1339697,1,1,Ethanolamine
1339699,1,1,Ethanolamine
1339700,1,1,Ethanolamine
1339701,1,1,Ethanolamine
1339703,1,1,Ethanolamine
1339704,1,1,Ethanolamine
1339705,1,1,Ethanolamine
1339707,1,1,Ethanolamine
1339708,1,1,Ethanolamine
1339709,1,1,Ethanolamine
1339711,1,1,Ethanolamine
1339712,1,1,Ethanolamine
1339713,1,1,Ethanolamine
1339715,1,1,Ethanolamine
1339716,1,1,Ethanolamine
1339717,1,1,Ethanolamine
1339719,1,1,Ethanolamine
1339720,1,1,Ethanolamine
1339721,1,1,Ethanolamine
1339723,1,1,Ethanolamine
1339724,1,1,Ethanolamine
1339725,1,1,Ethanolamine
1339727,1,1,Ethanolamine
1339728,1,1,Ethanolamine
1339729,1,1,Ethanolamine
1339731,1,1,Ethanolamine
1339732,1,1,Ethanolamine
1339733,1,1,Ethanolamine
1339735,1,1,Ethanolamine
1339736,1,1,Ethanolamine
1339737,1,1,Ethanolamine
1339739,1,1,Ethanolamine
1339740,1,1,Ethanolamine
1339741,1,1,Ethanolamine
1339743,1,1,Ethanolamine
1339744,1,1,Ethanolamine
1339745,1,1,Ethanolamine
1339747,1,1,Ethanolamine
1339748,1,1,Ethanolamine
1339749,1,1,Ethanolamine
1339751,1,1,Ethanolamine
1339752,1,1,Ethanolamine
1339753,1,1,Ethanolamine
1339755,1,1,Ethanolamine
1339756,1,1,Ethanolamine
1339757,1,1,Ethanolamine
1339759,1,1,Ethanolamine
1339760,1,1,Ethanolamine
1339761,1,1,Ethanolamine
1339763,1,1,Ethanolamine
1339764,1,1,Ethanolamine
1339765,1,1,Ethanolamine
1339767,1,1,Ethanolamine
1339768,1,1,Ethanolamine
1339769,1,1,Ethanolamine
1339771,1,1,Ethanolamine
1339772,1,1,Ethanolamine
1339773,1,1,Ethanolamine
1339775,1,1,Ethanolamine
1339776,1,1,Ethanolamine
1339777,1,1,Ethanolamine
1339779,1,1,Ethanolamine
1339780,1,1,Ethanolamine
1339781,1,1,Ethanolamine
1339783,1,1,Ethanolamine
1339784,1,1,Ethanolamine
1339785,1,1,Ethanolamine
1339787,1,1,Ethanolamine
1339788,1,1,Ethanolamine
1339789,1,1,Ethanolamine
1339791,1,1,Ethanolamine
1339792,1,1,Ethanolamine
1339793,1,1,Ethanolamine
1339795,1,1,Ethanolamine
1339796,1,1,Ethanolamine
1339797,1,1,Ethanolamine
1339799,1,1,Ethanolamine
1339800,1,1,Ethanolamine
1339801,1,1,Ethanolamine
1339803,1,1,Ethanolamine
1339804,1,1,Ethanolamine
1339805,1,1,Ethanolamine
1339807,1,1,Ethanolamine
1339808,1,1,Ethanolamine
1339809,1,1,Ethanolamine
1339811,1,1,Ethanolamine
1339812,1,1,Ethanolamine
1339813,1,1,Ethanolamine
1339815,1,1,Ethanolamine
1339816,1,1,Ethanolamine
1339817,1,1,Ethanolamine
1339819,1,1,Ethanolamine
1339820,1,1,Ethanolamine
1339821,1,1,Ethanolamine
1339823,1,1,Ethanolamine
1339824,1,1,Ethanolamine
1339825,1,1,Ethanolamine
1339827,1,1,Ethanolamine
1339828,1,1,Ethanolamine
1339829,1,1,Ethanolamine
1339831,1,1,Ethanolamine
1339832,1,1,Ethanolamine
1339833,1,1,Ethanolamine
1339835,1,1,Ethanolamine
1339836,1,1,Ethanolamine
1339837,1,1,Ethanolamine
1339839,1,1,Ethanolamine
1339840,1,1,Ethanolamine
1339841,1,1,Ethanolamine
1339843,1,1,Ethanolamine
1339844,1,1,Ethanolamine
1339845,1,1,Ethanolamine
1339846,1,1,Ethanolamine
1339847,1,1,Ethanolamine
1339848,1,1,Ethanolamine
1339849,1,1,Ethanolamine
1339850,1,1,Ethanolamine
1339851,1,1,Ethanolamine
1339852,1,1,Ethanolamine
1339853,1,1,Ethanolamine
1339854,1,1,Ethanolamine
1339855,1,1,Ethanolamine
1339856,1,1,Ethanolamine
1339857,1,1,Ethanolamine
1339858,1,1,Ethanolamine
1339859,1,1,Ethanolamine
1339860,1,1,Ethanolamine
1339861,1,1,Ethanolamine
1339862,1,1,Ethanolamine
1339863,1,1,Ethanolamine
1339864,1,1,Ethanolamine
1339865,1,1,Ethanolamine
1339866,1,1,Ethanolamine
1339867,1,1,Ethanolamine
1339868,1,1,Ethanolamine
1339869,1,1,Ethanolamine
1339870,1,1,Ethanolamine
1339871,1,1,Ethanolamine
1339872,1,1,Ethanolamine
1339873,1,1,Ethanolamine
1339874,1,1,Ethanolamine
1339875,1,1,Ethanolamine
1339876,1,1,Ethanolamine
1339877,1,1,Ethanolamine
1339878,1,1,Ethanolamine
1339879,1,1,Ethanolamine
1339880,1,1,Ethanolamine
1339881,1,1,Ethanolamine
1339882,1,1,Ethanolamine
1339883,1,1,Ethanolamine
1339884,1,1,Ethanolamine
1339885,1,1,Ethanolamine
1339886,1,1,Ethanolamine
1339887,1,1,Ethanolamine
1339888,1,1,Ethanolamine
1339889,1,1,Ethanolamine
1339890,1,1,Ethanolamine
1339891,1,1,Ethanolamine
1339892,1,1,Ethanolamine
1339893,1,1,Ethanolamine
1339894,1,1,Ethanolamine
1339895,1,1,Ethanolamine
1339896,1,1,Ethanolamine
1339897,1,1,Ethanolamine
1339898,1,1,Ethanolamine
1339899,1,1,Ethanolamine
1339900,1,1,Ethanolamine
1339901,1,1,Ethanolamine
1339902,1,1,Ethanolamine
1339903,1,1,Ethanolamine
1339904,1,1,Ethanolamine
1339905,1,1,Ethanolamine
1339906,1,1,Ethanolamine
1339907,1,1,Ethanolamine
1339908,1,1,Ethanolamine
1339909,1,1,Ethanolamine
1339910,1,1,Ethanolamine
1339911,1,1,Ethanolamine
1339912,1,1,Ethanolamine
1339913,1,1,Ethanolamine
1339914,1,1,Ethanolamine
1339915,1,1,Ethanolamine
1339916,1,1,Ethanolamine
1339917,1,1,Ethanolamine
1339918,1,1,Ethanolamine
1339919,1,1,Ethanolamine
1339920,1,1,Ethanolamine
1339921,1,1,Ethanolamine
1339923,1,1,Ethanolamine
1339924,1,1,Ethanolamine
1339925,1,1,Ethanolamine
1339926,1,1,Ethanolamine
1339927,1,1,Ethanolamine
1339928,1,1,Ethanolamine
1339929,1,1,Ethanolamine
1339930,1,1,Ethanolamine
1339931,1,1,Ethanolamine
1339932,1,1,Ethanolamine
1339933,1,1,Ethanolamine
1339934,1,1,Ethanolamine
1339935,1,1,Ethanolamine
1339936,1,1,Ethanolamine
1339937,1,1,Ethanolamine
1339938,1,1,Ethanolamine
1339939,1,1,Ethanolamine
1339940,1,1,Ethanolamine
1339941,1,1,Ethanolamine
1339942,1,1,Ethanolamine
1339943,1,1,Ethanolamine
1339944,1,1,Ethanolamine
1339945,1,1,Ethanolamine
1339946,1,1,Ethanolamine
1339947,1,1,Ethanolamine
1339948,1,1,Ethanolamine
1339949,1,1,Ethanolamine
1339950,1,1,Ethanolamine
1339951,1,1,Ethanolamine
1339952,1,1,Ethanolamine
1339953,1,1,Ethanolamine
1339954,1,1,Ethanolamine
1339955,1,1,Ethanolamine
1339956,1,1,Ethanolamine
1339957,1,1,Ethanolamine
1339958,1,1,Ethanolamine
1339959,1,1,Ethanolamine
1339960,1,1,Ethanolamine
1339961,1,1,Ethanolamine
1339962,1,1,Ethanolamine
1339963,1,1,Ethanolamine
1339964,1,1,Ethanolamine
1339965,1,1,Ethanolamine
1339966,1,1,Ethanolamine
1339967,1,1,Ethanolamine
1339968,1,1,Ethanolamine
1339969,1,1,Ethanolamine
1339970,1,1,Ethanolamine
1339971,1,1,Ethanolamine
1339972,1,1,Ethanolamine
1339973,1,1,Ethanolamine
1339974,1,1,Ethanolamine
1339975,1,1,Ethanolamine
1339976,1,1,Ethanolamine
1339977,1,1,Ethanolamine
1339978,1,1,Ethanolamine
1339979,1,1,Ethanolamine
1339980,1,1,Ethanolamine
1339988,1,1,Ethanolamine
1339989,1,1,Ethanolamine
1339990,1,1,Ethanolamine
1339991,1,1,Ethanolamine
1339992,1,1,Ethanolamine
1339993,1,1,Ethanolamine
1339995,1,1,Ethanolamine
1339996,1,1,Ethanolamine
1339997,1,1,Ethanolamine
1339998,1,1,Ethanolamine
1339999,1,1,Ethanolamine
1340000,1,1,Ethanolamine
1340001,1,1,Ethanolamine
1340002,1,1,Ethanolamine
1340003,1,1,Ethanolamine
1340004,1,1,Ethanolamine
1340005,1,1,Ethanolamine
1340006,1,1,Ethanolamine
1340007,1,1,Ethanolamine
1340008,1,1,Ethanolamine
1340009,1,1,Ethanolamine
1340010,1,1,Ethanolamine
1340011,1,1,Ethanolamine
1340012,1,1,Ethanolamine
1340013,1,1,Ethanolamine
1340014,1,1,Ethanolamine
1340016,1,1,Ethanolamine
1340017,1,1,Ethanolamine
1340018,1,1,Ethanolamine
1340019,1,1,Ethanolamine
1340020,1,1,Ethanolamine
1340021,1,1,Ethanolamine
1340022,1,1,Ethanolamine
1340023,1,1,Ethanolamine
1340024,1,1,Ethanolamine
1340025,1,1,Ethanolamine
1340026,1,1,Ethanolamine
1340027,1,1,Ethanolamine
1340028,1,1,Ethanolamine
1340029,1,1,Ethanolamine
1340030,1,1,Ethanolamine
1340031,1,1,Ethanolamine
1340032,1,1,Ethanolamine
1340033,1,1,Ethanolamine
1340034,1,1,Ethanolamine
1340035,1,1,Ethanolamine
1340036,1,1,Ethanolamine
1340037,1,1,Ethanolamine
1340038,1,1,Ethanolamine
1340039,1,1,Ethanolamine
1340040,1,1,Ethanolamine
1340041,1,1,Ethanolamine
1340042,1,1,Ethanolamine
1340044,1,1,Ethanolamine
1340045,1,1,Ethanolamine
1340046,1,1,Ethanolamine
1340047,1,1,Ethanolamine
1340048,1,1,Ethanolamine
1340049,1,1,Ethanolamine
1340050,1,1,Ethanolamine
1340051,1,1,Ethanolamine
1340052,1,1,Ethanolamine
1340053,1,1,Ethanolamine
1340054,1,1,Ethanolamine
1340056,1,1,Ethanolamine
1340057,1,1,Ethanolamine
1340058,1,1,Ethanolamine
1340059,1,1,Ethanolamine
1340060,1,1,Ethanolamine
1340061,1,1,Ethanolamine
1340062,1,1,Ethanolamine
1340063,1,1,Ethanolamine
1340064,1,1,Ethanolamine
1340065,1,1,Ethanolamine
1340066,1,1,Ethanolamine
1340067,1,1,Ethanolamine
1340068,1,1,Ethanolamine
1340069,1,1,Ethanolamine
1340070,1,1,Ethanolamine
1340071,1,1,Ethanolamine
1340072,1,1,Ethanolamine
1340073,1,1,Ethanolamine
1340074,1,1,Ethanolamine
1340075,1,1,Ethanolamine
1340076,1,1,Ethanolamine
1340077,1,1,Ethanolamine
1340078,1,1,Ethanolamine
1340079,1,1,Ethanolamine
1340080,1,1,Ethanolamine
1340081,1,1,Ethanolamine
1340082,1,1,Ethanolamine
1340083,1,1,Ethanolamine
1340084,1,1,Ethanolamine
1340085,1,1,Ethanolamine
1340087,1,1,Ethanolamine
1340088,1,1,Ethanolamine
1340089,1,1,Ethanolamine
1340090,1,1,Ethanolamine
1340091,1,1,Ethanolamine
1340092,1,1,Ethanolamine
1340093,1,1,Ethanolamine
1340094,1,1,Ethanolamine
1340095,1,1,Ethanolamine
1340096,1,1,Ethanolamine
1340097,1,1,Ethanolamine
1340098,1,1,Ethanolamine
1360974,1,1,caffeine
24249,1,1,caffeine
24252,1,1,caffeine
25352,1,1,Ginsenoside rb1
25357,1,1,Ginsenoside rb1
25520,1,1,caffeine
25525,1,1,caffeine
25530,1,1,caffeine
25533,1,1,caffeine
25536,1,1,caffeine
25598,1,1,caffeine
26392,1,1,Ginsenoside rb1
28127,1,1,Ethanolamine
28128,1,1,Ethanolamine
38901,1,1,Ethanolamine
39846,1,1,caffeine
39971,1,1,caffeine
